algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;mutationProbability;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;4;330;0.729621238;0
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;5;312;0.729621238;0
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;1;4313;0.900049031;0
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;2;5270;0.900049031;0
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;3;4281;0.900049031;0
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;4;4837;0.900049031;0
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;5;5750;0.900049031;0
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;1;16223;0.820966056;0
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;2;15017;0.820966056;0
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;3;11851;0.820966056;0
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;4;20330;0.820966056;0
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.05;true;true;300000;2147483647;true;5;14893;0.820966056;0
